,Unnamed: 0.1,Unnamed: 0,Index,orphan,social_category,minority_group,bpl_beneficiary,ews_group,cwsn,mother's_occupation,father's_occupation,mother's_qualification,father's_qualification,family_annual_income,debt,mental_issues,results_in_previous_year_type,status_in_previous_year,dropout_student,age_group,district,gender,label,Dropped,dropped
46814,46814,46814,46814,0,3,2,0,0,1,1,1,5,1,1,0,0,3,2,0,1,27,0,5,0,1
46815,46815,46815,46815,0,4,4,0,0,0,1,1,5,2,1,0,1,4,2,1,3,26,0,4,0,1
46816,46816,46816,46816,0,1,1,0,0,0,0,0,4,4,2,0,1,3,1,1,1,9,0,5,0,1
46817,46817,46817,46817,0,4,7,0,0,1,1,0,3,0,0,1,1,3,3,1,1,2,0,8,1,0
46818,46818,46818,46818,0,3,2,0,0,0,1,0,0,3,1,1,1,2,4,1,4,29,0,8,1,0
46819,46819,46819,46819,1,3,1,0,0,0,1,0,5,1,1,0,1,1,3,1,4,4,1,6,0,1
46820,46820,46820,46820,0,3,1,0,0,1,0,0,4,0,1,0,1,2,4,1,2,14,1,8,1,0
46821,46821,46821,46821,0,2,1,0,0,0,0,0,0,4,0,1,1,4,1,1,3,12,1,7,0,1
46822,46822,46822,46822,0,3,4,0,0,0,0,0,1,0,2,0,1,2,3,1,2,4,0,5,0,1
46823,46823,46823,46823,0,2,7,0,0,1,1,1,3,5,0,1,0,1,2,0,3,7,0,6,0,1
46824,46824,46824,46824,0,4,1,0,0,0,0,0,5,2,0,0,1,1,4,1,5,4,1,5,0,1
46825,46825,46825,46825,0,2,4,1,0,0,0,0,0,3,2,1,1,4,3,1,2,5,0,6,0,1
46826,46826,46826,46826,0,1,6,1,1,0,0,0,3,3,2,1,1,1,2,1,4,15,1,6,0,1
46827,46827,46827,46827,0,2,7,0,0,0,1,1,2,1,0,0,1,1,2,1,2,28,0,6,0,1
46828,46828,46828,46828,0,3,7,0,1,0,1,1,4,2,2,1,1,3,4,1,1,13,1,9,1,0
46829,46829,46829,46829,0,2,5,0,0,0,0,0,0,1,1,1,1,1,2,1,2,8,0,6,0,1
46830,46830,46830,46830,0,4,7,0,0,0,0,0,4,2,1,0,1,3,4,0,5,1,1,3,0,1
46831,46831,46831,46831,0,1,4,0,0,0,0,0,3,3,0,0,1,2,3,1,3,29,0,5,0,1
46832,46832,46832,46832,1,4,7,0,0,1,1,0,3,1,1,0,1,3,2,0,2,25,0,5,0,1
46833,46833,46833,46833,0,4,5,0,0,0,1,0,4,5,1,0,1,2,3,1,4,20,1,5,0,1
46834,46834,46834,46834,0,1,1,0,0,1,1,0,5,4,1,0,1,2,2,1,1,13,0,7,0,1
46835,46835,46835,46835,0,2,1,0,0,1,0,0,2,0,1,0,0,2,2,1,5,26,0,6,0,1
46836,46836,46836,46836,1,2,2,0,1,1,0,0,5,2,2,1,0,2,2,1,1,27,1,7,0,1
46837,46837,46837,46837,0,1,5,0,0,0,0,0,4,1,0,1,1,4,2,1,5,9,1,6,0,1
46838,46838,46838,46838,0,3,5,0,1,0,1,1,0,2,0,1,1,2,1,1,5,29,1,11,1,0
46839,46839,46839,46839,0,2,1,0,0,0,1,0,3,4,2,0,1,4,4,0,3,17,0,5,0,1
46840,46840,46840,46840,0,4,5,0,0,0,0,0,4,4,1,0,1,4,3,1,1,1,1,3,0,1
46841,46841,46841,46841,0,1,6,0,0,0,1,0,2,0,2,1,1,2,2,0,5,17,1,6,0,1
46842,46842,46842,46842,0,1,2,0,0,0,1,0,4,0,2,0,1,2,4,1,1,28,0,7,0,1
46843,46843,46843,46843,0,1,4,1,0,0,1,1,5,4,0,1,0,4,4,1,4,32,0,8,1,0
46844,46844,46844,46844,0,3,7,0,1,0,0,0,2,3,1,0,1,4,3,0,4,13,1,3,0,1
46845,46845,46845,46845,1,3,1,0,0,1,0,0,3,5,2,1,1,1,2,1,1,12,1,7,0,1
46846,46846,46846,46846,0,1,2,0,0,0,1,0,4,3,0,0,0,2,4,0,2,29,1,5,0,1
46847,46847,46847,46847,0,4,5,1,0,1,0,0,0,0,0,0,1,4,4,0,2,2,1,8,1,0
46848,46848,46848,46848,1,4,6,0,0,0,0,0,3,2,1,1,1,3,1,1,4,2,1,5,0,1
46849,46849,46849,46849,0,1,6,0,0,1,0,1,5,4,1,1,0,2,4,1,3,16,1,7,0,1
46850,46850,46850,46850,0,1,4,0,0,0,1,0,5,3,1,0,1,4,2,0,3,18,1,3,0,1
46851,46851,46851,46851,0,1,5,0,0,0,1,0,0,0,0,0,1,2,3,1,5,6,1,9,1,0
46852,46852,46852,46852,0,3,2,0,0,0,1,1,5,0,0,0,1,4,2,1,4,15,0,7,0,1
46853,46853,46853,46853,0,1,3,0,0,0,1,0,0,0,1,0,0,1,2,1,5,8,0,5,0,1
46854,46854,46854,46854,0,4,4,1,0,0,1,0,3,2,2,1,1,2,4,1,4,27,1,7,0,1
46855,46855,46855,46855,0,2,6,0,0,1,1,0,1,4,1,0,1,3,4,0,4,27,1,6,0,1
46856,46856,46856,46856,0,3,1,0,0,0,1,0,2,1,1,0,1,1,1,0,2,11,1,4,0,1
46857,46857,46857,46857,0,3,3,0,1,0,1,0,5,3,0,1,0,4,1,1,5,15,1,6,0,1
46858,46858,46858,46858,0,2,3,0,0,1,1,0,2,5,1,1,1,4,2,1,1,6,1,6,0,1
46859,46859,46859,46859,0,2,4,0,1,0,1,0,1,0,2,1,1,2,2,1,4,19,0,8,1,0
46860,46860,46860,46860,0,1,6,0,0,0,1,0,1,3,0,0,0,1,4,1,4,3,0,5,0,1
46861,46861,46861,46861,0,4,3,0,0,0,0,1,2,4,1,0,1,4,1,0,2,3,1,2,0,1
46862,46862,46862,46862,0,3,4,0,0,0,1,0,4,1,0,1,0,4,4,1,2,23,1,6,0,1
46863,46863,46863,46863,0,1,3,0,0,0,0,0,4,4,0,1,1,4,4,0,2,19,1,5,0,1
46864,46864,46864,46864,0,4,1,0,0,0,0,0,2,3,2,1,1,3,3,0,3,4,0,4,0,1
46865,46865,46865,46865,0,3,2,0,1,0,0,0,4,5,0,1,1,3,3,0,3,28,0,6,0,1
46866,46866,46866,46866,0,3,4,0,0,0,1,0,0,4,1,0,1,3,1,1,5,33,0,6,0,1
46867,46867,46867,46867,1,4,2,0,0,1,0,0,3,2,1,0,1,2,2,0,5,4,1,4,0,1
46868,46868,46868,46868,0,2,4,0,1,0,1,0,1,3,0,0,1,1,2,0,3,25,1,5,0,1
46869,46869,46869,46869,1,2,2,0,0,0,1,0,4,2,0,0,1,4,2,0,5,5,0,5,0,1
46870,46870,46870,46870,0,1,2,1,0,0,0,0,3,0,0,1,1,2,2,1,1,28,0,8,1,0
46871,46871,46871,46871,0,3,5,1,0,0,0,0,0,3,0,0,1,4,3,0,1,20,1,6,0,1
46872,46872,46872,46872,0,3,2,0,0,0,1,0,0,3,2,1,1,2,1,1,4,19,0,7,0,1
46873,46873,46873,46873,0,4,5,0,0,1,1,0,2,3,2,1,1,2,2,1,4,16,1,7,0,1
46874,46874,46874,46874,0,4,2,0,1,0,0,0,0,5,2,0,0,3,2,1,3,19,0,4,0,1
46875,46875,46875,46875,0,4,5,1,0,0,1,0,2,3,2,1,1,2,4,0,5,21,0,7,0,1
46876,46876,46876,46876,0,4,1,0,0,0,0,0,4,2,0,1,1,4,1,1,1,17,0,5,0,1
46877,46877,46877,46877,0,4,2,0,1,1,1,0,1,3,2,0,1,2,3,1,4,6,0,6,0,1
46878,46878,46878,46878,1,1,6,0,0,1,1,1,1,5,0,1,1,4,3,1,3,7,0,9,1,0
46879,46879,46879,46879,0,3,6,0,0,1,1,1,4,2,0,0,1,4,1,1,1,6,1,7,0,1
46880,46880,46880,46880,0,2,3,1,1,0,1,1,1,3,1,0,1,3,1,1,5,22,0,8,1,0
46881,46881,46881,46881,1,3,4,0,0,0,1,1,0,5,0,1,1,4,2,1,2,24,1,9,1,0
46882,46882,46882,46882,0,4,3,0,0,0,1,0,4,1,2,1,1,2,2,1,5,31,0,5,0,1
46883,46883,46883,46883,0,3,7,0,0,0,1,0,4,4,0,0,1,2,1,1,5,13,0,6,0,1
46884,46884,46884,46884,0,1,6,0,0,0,1,0,2,4,0,1,1,4,3,0,1,17,0,5,0,1
46885,46885,46885,46885,0,4,1,0,0,0,0,0,3,5,1,1,1,4,3,1,5,8,0,4,0,1
46886,46886,46886,46886,1,4,2,1,1,0,1,0,0,5,2,0,0,1,1,0,4,27,1,5,0,1
46887,46887,46887,46887,1,4,1,0,0,0,1,0,2,4,0,0,1,3,1,1,5,8,1,7,0,1
46888,46888,46888,46888,0,2,4,0,1,0,1,0,3,2,0,1,0,1,4,0,5,20,0,6,0,1
46889,46889,46889,46889,0,4,7,0,0,0,0,0,1,3,1,1,0,1,3,1,2,23,1,2,0,1
46890,46890,46890,46890,0,3,5,0,0,1,1,0,1,0,1,1,1,2,1,1,3,2,1,9,1,0
46891,46891,46891,46891,1,4,1,0,0,0,1,0,4,4,1,0,1,2,1,0,3,13,0,5,0,1
46892,46892,46892,46892,0,1,4,0,0,0,0,0,5,1,2,0,0,3,2,1,5,29,0,3,0,1
46893,46893,46893,46893,0,1,1,0,0,0,1,0,5,0,0,1,1,3,3,1,1,17,1,9,1,0
46894,46894,46894,46894,0,2,4,0,0,0,1,0,0,2,0,1,1,3,2,1,1,14,1,8,1,0
46895,46895,46895,46895,0,4,5,0,0,0,1,1,0,0,1,0,1,2,1,1,5,25,1,8,1,0
46896,46896,46896,46896,0,1,6,0,0,1,1,0,5,0,0,0,0,4,4,1,3,8,0,7,0,1
46897,46897,46897,46897,0,1,4,1,0,0,1,0,2,2,0,0,1,2,1,1,4,22,0,7,0,1
46898,46898,46898,46898,0,2,7,0,0,0,1,1,5,0,1,1,1,3,1,0,2,15,0,7,0,1
46899,46899,46899,46899,1,1,3,0,1,0,0,0,3,3,0,0,1,1,3,1,3,26,0,6,0,1
46900,46900,46900,46900,1,2,5,0,0,1,1,0,0,4,2,1,1,2,1,1,1,7,0,10,1,0
46901,46901,46901,46901,0,1,1,1,0,0,0,0,4,5,0,0,1,2,4,1,3,14,1,8,1,0
46902,46902,46902,46902,0,4,1,0,0,0,1,1,3,2,0,0,1,3,2,1,3,25,1,7,0,1
46903,46903,46903,46903,0,1,1,0,0,0,0,0,5,4,2,1,1,4,3,1,3,27,1,5,0,1
46904,46904,46904,46904,0,1,5,0,0,0,1,0,2,4,1,1,1,3,3,0,1,19,1,6,0,1
46905,46905,46905,46905,1,2,7,0,1,0,1,0,5,3,2,0,1,2,3,1,1,9,1,7,0,1
46906,46906,46906,46906,0,4,1,1,0,0,1,0,0,0,0,1,0,1,4,1,3,32,0,9,1,0
46907,46907,46907,46907,0,1,5,0,0,1,1,0,1,4,2,0,1,2,3,1,2,16,0,7,0,1
46908,46908,46908,46908,1,4,6,0,0,0,1,0,0,3,2,0,1,1,3,1,4,12,1,5,0,1
46909,46909,46909,46909,0,3,2,0,0,0,1,0,0,3,2,0,0,2,3,1,1,1,1,5,0,1
46910,46910,46910,46910,0,2,1,0,0,0,1,1,4,5,2,0,1,1,4,1,4,14,0,7,0,1
46911,46911,46911,46911,1,4,1,0,1,0,1,0,3,5,0,0,1,3,1,1,2,18,1,8,1,0
46912,46912,46912,46912,0,4,3,0,0,1,1,0,4,0,2,1,1,3,1,1,1,14,1,7,0,1
46913,46913,46913,46913,1,2,2,0,0,1,0,0,0,4,0,0,1,1,2,1,1,13,0,7,0,1
46914,46914,46914,46914,0,2,2,1,0,0,1,1,4,0,1,1,1,3,3,1,3,18,1,9,1,0
46915,46915,46915,46915,0,3,6,0,1,1,1,0,4,5,0,0,1,3,3,1,2,15,0,8,1,0
46916,46916,46916,46916,0,3,4,0,1,0,1,0,5,1,0,0,0,1,3,1,4,27,1,5,0,1
46917,46917,46917,46917,1,1,5,0,0,0,0,1,4,2,1,0,1,3,2,1,5,21,1,7,0,1
46918,46918,46918,46918,0,1,3,0,1,0,0,0,3,4,1,0,0,1,2,1,1,1,0,3,0,1
46919,46919,46919,46919,0,4,4,0,0,1,1,0,1,2,2,1,1,2,4,1,4,9,0,7,0,1
46920,46920,46920,46920,0,4,6,0,0,0,1,0,4,1,1,1,1,3,2,1,1,2,1,5,0,1
46921,46921,46921,46921,0,2,5,0,0,1,0,0,3,3,0,0,1,3,3,1,2,21,0,7,0,1
46922,46922,46922,46922,1,4,1,1,1,0,1,0,3,2,0,1,1,3,2,1,2,26,1,10,1,0
46923,46923,46923,46923,0,1,6,0,0,0,1,0,5,4,0,0,0,3,2,1,5,16,1,5,0,1
46924,46924,46924,46924,0,1,2,0,1,0,1,0,5,2,2,0,1,3,4,1,4,2,0,7,0,1
46925,46925,46925,46925,1,1,7,0,0,0,0,0,0,5,2,0,0,2,4,1,2,4,0,6,0,1
46926,46926,46926,46926,0,1,3,0,0,0,1,0,4,2,1,0,1,1,3,1,4,10,0,4,0,1
46927,46927,46927,46927,0,3,3,0,0,0,0,0,3,1,1,1,1,2,2,0,4,24,0,4,0,1
46928,46928,46928,46928,0,4,6,0,0,0,0,1,2,3,2,0,1,4,2,1,4,20,1,3,0,1
46929,46929,46929,46929,0,1,7,0,0,0,1,0,1,0,0,0,1,1,2,1,5,32,1,6,0,1
46930,46930,46930,46930,0,1,5,0,1,0,0,1,3,3,1,1,1,4,4,0,2,9,1,7,0,1
46931,46931,46931,46931,0,1,3,0,0,1,1,0,0,0,2,1,1,2,1,1,2,13,1,9,1,0
46932,46932,46932,46932,0,4,2,0,1,1,0,0,1,2,1,0,1,3,1,0,3,10,1,4,0,1
46933,46933,46933,46933,0,1,7,0,0,0,1,0,4,0,2,0,0,2,2,1,1,25,1,5,0,1
46934,46934,46934,46934,0,4,1,1,0,0,0,0,5,5,2,1,0,3,2,1,3,30,0,5,0,1
46935,46935,46935,46935,0,3,5,0,0,1,1,0,3,0,2,0,1,1,2,1,3,33,0,7,0,1
46936,46936,46936,46936,0,3,7,0,0,0,1,0,0,0,2,0,0,3,2,0,1,29,0,5,0,1
46937,46937,46937,46937,0,3,6,0,0,0,0,0,2,0,2,1,1,1,4,1,2,10,0,6,0,1
46938,46938,46938,46938,1,3,6,0,0,1,0,0,3,2,2,0,0,4,3,1,2,21,0,4,0,1
46939,46939,46939,46939,0,3,1,0,0,0,0,1,1,2,2,0,1,4,4,1,5,17,1,6,0,1
46940,46940,46940,46940,0,3,3,0,0,1,1,0,5,2,1,0,0,1,2,1,3,22,0,4,0,1
46941,46941,46941,46941,1,4,3,0,0,0,1,0,3,5,1,1,1,4,3,1,3,28,0,5,0,1
46942,46942,46942,46942,0,3,2,0,0,1,1,0,4,0,2,0,0,4,4,0,1,5,1,5,0,1
46943,46943,46943,46943,0,2,4,0,0,1,1,0,0,2,2,1,0,3,1,1,1,18,1,7,0,1
46944,46944,46944,46944,0,2,6,0,0,0,1,0,2,0,2,0,1,2,3,1,1,5,0,6,0,1
46945,46945,46945,46945,0,4,5,1,0,0,0,0,4,4,2,0,1,1,2,1,3,9,0,4,0,1
46946,46946,46946,46946,1,1,2,0,0,0,0,0,0,3,0,0,1,2,4,1,2,2,0,8,1,0
46947,46947,46947,46947,0,3,7,1,0,1,1,0,3,3,2,0,1,2,1,1,3,16,1,7,0,1
46948,46948,46948,46948,0,3,4,0,0,0,1,0,5,1,1,0,0,2,2,1,3,25,1,4,0,1
46949,46949,46949,46949,0,1,2,0,0,0,1,0,5,1,2,0,1,1,1,1,2,9,1,4,0,1
46950,46950,46950,46950,0,1,5,0,0,0,1,0,0,5,2,1,1,3,2,1,3,14,1,8,1,0
46951,46951,46951,46951,0,1,6,1,0,0,0,0,0,0,2,1,1,1,2,1,4,6,0,7,0,1
46952,46952,46952,46952,1,4,7,0,0,0,1,0,1,2,2,0,1,2,4,0,2,32,0,5,0,1
46953,46953,46953,46953,0,3,4,1,0,0,1,0,1,4,0,0,1,1,2,0,4,18,1,5,0,1
46954,46954,46954,46954,0,2,7,0,0,0,1,0,1,3,0,1,0,3,1,1,5,6,0,6,0,1
46955,46955,46955,46955,0,1,2,0,0,0,1,1,5,1,2,0,1,4,4,1,5,17,0,6,0,1
46956,46956,46956,46956,0,2,7,1,0,0,1,0,1,3,2,1,1,3,3,1,1,33,0,7,0,1
46957,46957,46957,46957,1,3,2,0,1,0,0,0,2,2,0,0,1,1,4,0,1,16,0,6,0,1
46958,46958,46958,46958,0,2,6,0,1,0,1,0,5,5,1,1,0,3,2,1,3,18,0,6,0,1
46959,46959,46959,46959,0,3,5,1,0,0,1,0,3,3,2,1,1,3,4,1,3,18,0,9,1,0
46960,46960,46960,46960,0,1,5,0,0,0,1,0,5,5,2,1,0,1,2,1,2,4,1,5,0,1
46961,46961,46961,46961,0,3,6,0,0,0,1,0,2,0,1,1,1,3,2,0,3,9,0,6,0,1
46962,46962,46962,46962,1,4,5,0,0,0,1,0,3,2,2,0,1,2,3,1,4,5,1,6,0,1
46963,46963,46963,46963,0,4,2,0,0,0,0,0,1,2,1,0,1,3,4,1,4,1,1,4,0,1
46964,46964,46964,46964,0,2,7,0,0,0,1,1,5,1,1,0,1,2,3,1,4,17,1,6,0,1
46965,46965,46965,46965,0,2,5,0,0,0,1,0,4,0,2,0,1,2,1,0,2,1,1,6,0,1
46966,46966,46966,46966,0,1,1,0,0,0,1,0,0,2,2,1,1,4,3,0,5,29,0,6,0,1
46967,46967,46967,46967,1,1,6,0,0,0,1,1,3,3,0,0,1,3,4,0,2,32,1,8,1,0
46968,46968,46968,46968,0,4,1,1,1,0,1,0,5,3,1,1,1,3,1,0,1,1,1,7,0,1
46969,46969,46969,46969,0,1,5,1,1,0,1,0,5,2,0,1,1,2,3,1,1,32,1,10,1,0
46970,46970,46970,46970,1,4,7,1,1,0,1,0,1,0,0,0,1,4,2,1,3,17,1,8,1,0
46971,46971,46971,46971,0,2,5,0,0,0,1,0,2,4,1,1,1,2,2,1,3,29,1,7,0,1
46972,46972,46972,46972,1,4,6,1,1,0,1,0,1,1,2,1,1,3,4,1,3,33,1,9,1,0
46973,46973,46973,46973,1,2,6,1,0,0,1,0,5,4,1,1,1,1,1,1,1,29,0,7,0,1
46974,46974,46974,46974,0,1,3,0,0,0,1,0,1,3,2,0,1,1,2,1,4,2,1,4,0,1
46975,46975,46975,46975,0,4,6,0,0,0,0,1,1,5,0,0,1,1,3,1,4,20,1,4,0,1
46976,46976,46976,46976,0,1,6,0,0,0,1,1,4,5,1,0,1,3,2,1,4,32,1,6,0,1
46977,46977,46977,46977,0,2,3,0,0,0,1,0,4,5,0,0,1,4,2,0,1,3,0,4,0,1
46978,46978,46978,46978,0,1,7,0,1,1,1,0,3,4,0,1,1,2,2,0,1,5,0,8,1,0
46979,46979,46979,46979,0,1,1,0,0,0,0,0,0,5,0,0,1,4,1,1,5,3,0,6,0,1
46980,46980,46980,46980,0,3,1,0,0,0,0,0,4,3,0,0,1,2,1,1,4,12,1,6,0,1
46981,46981,46981,46981,0,3,4,0,0,0,1,0,4,4,2,0,1,2,3,1,2,29,1,5,0,1
46982,46982,46982,46982,0,3,3,1,0,0,0,0,3,3,1,0,1,2,2,1,4,2,1,5,0,1
46983,46983,46983,46983,0,4,7,0,1,0,0,1,5,2,0,1,0,3,4,0,1,24,0,6,0,1
46984,46984,46984,46984,1,4,4,0,0,0,1,0,3,4,0,1,1,4,3,1,5,11,1,6,0,1
46985,46985,46985,46985,1,1,6,0,1,1,1,0,2,3,1,1,1,1,4,1,5,23,0,9,1,0
46986,46986,46986,46986,0,2,4,0,0,0,1,1,1,0,2,1,1,4,1,0,3,4,0,6,0,1
46987,46987,46987,46987,0,2,3,1,0,0,0,0,4,0,2,0,0,1,4,0,3,33,0,4,0,1
46988,46988,46988,46988,0,4,4,0,0,0,1,0,1,2,0,0,1,4,4,1,5,16,0,5,0,1
46989,46989,46989,46989,0,2,2,0,0,0,0,0,0,5,2,1,1,3,3,1,3,22,1,6,0,1
46990,46990,46990,46990,0,1,1,0,1,0,0,1,4,2,2,1,1,3,3,1,4,9,0,8,1,0
46991,46991,46991,46991,0,4,7,0,1,1,1,1,3,5,2,0,0,1,2,1,2,1,0,5,0,1
46992,46992,46992,46992,0,4,6,0,0,0,1,0,3,2,2,0,1,2,3,1,5,31,1,4,0,1
46993,46993,46993,46993,0,4,1,0,0,0,0,0,3,1,0,1,1,1,3,0,1,4,1,4,0,1
46994,46994,46994,46994,0,2,6,1,0,0,1,0,2,1,0,0,1,3,2,1,1,3,1,7,0,1
46995,46995,46995,46995,0,4,2,0,1,0,0,0,2,1,1,1,1,4,2,0,5,22,0,3,0,1
46996,46996,46996,46996,0,2,2,0,0,0,0,0,1,3,1,1,0,4,1,1,5,33,1,3,0,1
46997,46997,46997,46997,0,4,1,0,0,1,1,0,1,0,2,1,1,1,3,1,3,3,0,7,0,1
46998,46998,46998,46998,0,3,2,0,0,1,0,0,4,0,0,1,0,1,1,0,3,11,1,5,0,1
46999,46999,46999,46999,0,1,6,0,0,1,1,0,0,2,2,0,0,3,2,0,2,23,0,5,0,1
47000,47000,47000,47000,0,4,5,0,1,1,1,0,2,4,2,0,0,4,1,0,2,15,1,4,0,1
47001,47001,47001,47001,0,2,1,0,0,0,1,0,2,5,2,0,0,4,4,1,2,26,0,5,0,1
47002,47002,47002,47002,0,2,5,0,0,1,0,0,5,1,0,1,1,3,2,0,3,31,0,7,0,1
47003,47003,47003,47003,1,1,7,0,0,0,1,0,2,2,1,0,1,1,3,1,2,25,1,5,0,1
47004,47004,47004,47004,0,1,2,0,0,0,1,0,3,3,1,0,1,3,4,0,1,9,0,5,0,1
47005,47005,47005,47005,0,4,5,0,0,0,1,0,0,1,1,1,1,4,2,0,3,3,0,5,0,1
47006,47006,47006,47006,0,2,1,0,0,0,1,0,5,0,2,1,1,1,4,1,3,32,1,8,1,0
47007,47007,47007,47007,0,2,1,0,0,1,0,1,2,2,2,1,0,3,2,1,3,14,1,7,0,1
47008,47008,47008,47008,1,2,6,0,0,0,0,0,3,0,1,1,1,4,3,1,5,32,1,6,0,1
47009,47009,47009,47009,0,4,2,0,0,0,1,0,5,3,0,1,1,2,2,1,2,13,0,6,0,1
47010,47010,47010,47010,0,3,4,1,0,1,1,0,0,0,1,0,1,4,2,1,3,15,1,8,1,0
47011,47011,47011,47011,0,2,1,0,0,0,0,0,2,4,2,1,0,4,4,0,5,15,0,4,0,1
47012,47012,47012,47012,0,2,3,0,0,1,1,1,1,3,0,0,1,2,2,1,4,3,0,8,1,0
47013,47013,47013,47013,0,4,1,0,0,1,0,0,0,2,1,0,0,2,1,1,3,32,0,5,0,1
47014,47014,47014,47014,0,2,5,0,1,0,1,0,4,2,1,1,1,3,3,1,4,21,0,8,1,0
47015,47015,47015,47015,1,3,3,0,1,0,1,0,1,0,1,0,1,2,4,1,2,11,1,9,1,0
47016,47016,47016,47016,1,4,6,0,0,0,0,1,1,0,0,1,1,4,2,1,5,17,1,7,0,1
47017,47017,47017,47017,0,1,4,0,0,0,1,0,4,1,2,0,0,4,1,1,4,33,1,3,0,1
47018,47018,47018,47018,0,3,5,0,0,0,0,0,2,3,0,1,1,3,3,0,1,33,1,6,0,1
47019,47019,47019,47019,1,1,2,0,1,0,1,0,3,3,2,1,1,2,3,1,5,19,1,8,1,0
47020,47020,47020,47020,0,4,4,0,0,1,1,1,2,5,0,1,1,2,2,0,1,16,0,7,0,1
47021,47021,47021,47021,1,3,3,0,0,1,1,0,4,4,2,1,1,4,4,1,3,33,0,8,1,0
47022,47022,47022,47022,0,3,2,1,0,0,1,1,2,1,2,0,0,3,2,1,1,16,0,6,0,1
47023,47023,47023,47023,0,2,6,0,0,1,0,1,3,3,2,1,0,2,2,1,2,4,1,6,0,1
47024,47024,47024,47024,0,1,7,0,0,0,0,0,1,2,1,0,0,2,1,1,2,29,0,3,0,1
47025,47025,47025,47025,0,1,4,1,0,0,0,0,5,1,2,0,1,3,3,1,5,11,0,5,0,1
47026,47026,47026,47026,0,1,6,0,0,1,0,0,5,3,2,1,0,3,1,1,5,9,1,5,0,1
47027,47027,47027,47027,0,1,4,1,1,0,0,0,0,5,0,1,1,4,2,1,3,19,1,8,1,0
47028,47028,47028,47028,1,4,2,0,0,0,0,0,2,0,2,1,1,1,1,1,2,26,1,5,0,1
47029,47029,47029,47029,0,2,3,0,0,0,1,0,0,0,2,1,0,4,2,1,3,22,0,6,0,1
47030,47030,47030,47030,1,2,7,1,0,0,1,0,1,4,1,0,1,1,2,1,1,20,0,6,0,1
47031,47031,47031,47031,0,2,4,0,1,0,1,0,5,4,1,0,1,1,4,1,5,14,1,6,0,1
47032,47032,47032,47032,0,2,4,0,0,0,1,0,0,2,1,0,1,2,2,1,1,17,0,6,0,1
47033,47033,47033,47033,1,4,3,0,0,0,1,0,2,4,2,0,0,4,2,1,2,31,1,3,0,1
47034,47034,47034,47034,0,1,4,0,0,0,1,0,1,2,0,0,1,2,2,0,3,15,0,5,0,1
47035,47035,47035,47035,0,1,7,0,0,1,1,1,2,1,2,0,1,3,3,1,3,1,1,7,0,1
47036,47036,47036,47036,0,1,3,0,0,0,0,0,2,1,0,0,1,1,4,1,4,21,0,5,0,1
47037,47037,47037,47037,0,4,3,0,0,1,0,0,4,5,2,1,1,1,3,1,2,10,0,4,0,1
47038,47038,47038,47038,0,4,3,1,1,0,1,0,5,4,2,0,1,4,3,1,2,26,0,5,0,1
47039,47039,47039,47039,0,1,4,0,0,1,1,1,2,0,1,1,0,4,3,1,1,24,1,7,0,1
47040,47040,47040,47040,0,2,3,1,1,1,0,0,1,4,1,1,0,3,1,1,5,27,0,7,0,1
47041,47041,47041,47041,0,3,3,0,1,0,1,0,1,3,0,0,1,2,2,1,3,1,0,7,0,1
47042,47042,47042,47042,0,2,3,0,0,0,1,1,0,3,2,0,1,4,4,1,2,20,1,7,0,1
47043,47043,47043,47043,0,4,4,0,1,0,1,0,4,3,1,1,1,3,1,0,3,28,1,5,0,1
47044,47044,47044,47044,0,4,6,1,1,0,1,0,5,5,0,0,1,2,2,1,5,17,1,7,0,1
47045,47045,47045,47045,0,1,3,0,0,0,0,0,0,3,1,1,1,2,2,1,5,15,0,6,0,1
47046,47046,47046,47046,1,3,2,0,0,0,1,1,0,2,1,0,0,4,1,1,5,4,0,6,0,1
47047,47047,47047,47047,0,3,1,1,0,0,1,0,3,2,2,0,1,2,2,1,4,6,0,7,0,1
47048,47048,47048,47048,1,3,3,0,0,0,1,0,3,2,1,0,1,2,3,1,5,10,0,6,0,1
47049,47049,47049,47049,0,2,4,0,0,0,1,1,4,5,1,1,1,1,1,0,4,25,1,5,0,1
47050,47050,47050,47050,0,3,7,1,0,1,0,0,5,1,2,1,1,1,1,1,1,4,0,6,0,1
47051,47051,47051,47051,0,2,2,1,0,0,1,0,2,1,2,0,1,4,2,1,3,31,0,5,0,1
47052,47052,47052,47052,1,2,7,0,0,0,1,1,1,4,0,1,1,2,4,1,5,32,1,10,1,0
47053,47053,47053,47053,0,4,2,0,0,0,1,0,5,5,0,1,0,3,2,1,1,33,0,5,0,1
47054,47054,47054,47054,1,3,2,0,1,0,1,0,5,0,0,1,1,1,2,1,4,30,0,9,1,0
47055,47055,47055,47055,1,2,5,0,1,0,1,0,2,4,1,0,1,2,3,0,3,9,0,7,0,1
47056,47056,47056,47056,0,2,5,0,0,0,1,0,5,3,1,0,1,1,1,0,4,3,1,4,0,1
47057,47057,47057,47057,0,1,7,0,0,1,1,1,0,5,1,1,1,4,1,1,2,31,1,8,1,0
47058,47058,47058,47058,0,1,7,0,0,0,1,0,2,3,0,0,0,1,3,0,1,18,0,3,0,1
47059,47059,47059,47059,0,3,5,0,0,1,0,0,5,5,1,0,0,3,3,1,3,32,0,5,0,1
47060,47060,47060,47060,0,2,4,0,1,0,1,0,4,3,1,0,1,4,3,1,4,24,1,5,0,1
