,orphan,social_category,minority_group,bpl_beneficiary,ews_group,cwsn,mother's_occupation,father's_occupation,mother's_qualification,father's_qualification,family_annual_income,debt,mental_issues,results_in_previous_year_type,status_in_previous_year,dropout_student,age_group,district,gender,lable (y),prince_o
48677,0,2,7,0,0,0,1,0,4,4,1,1,1,3,3,1,3,14,0,6,
48678,0,4,1,0,0,0,1,0,5,0,2,0,1,4,4,1,5,27,1,6,
48679,0,3,6,0,0,0,0,0,0,5,1,0,1,2,1,1,4,15,0,5,
48680,0,1,3,0,0,0,0,0,3,1,1,0,1,1,4,0,3,12,1,3,
48681,0,2,5,0,0,0,1,0,5,2,1,0,1,3,3,1,4,1,1,6,
48682,0,1,3,0,0,0,0,0,4,1,0,0,1,1,1,0,2,2,0,3,
48683,0,3,3,0,0,0,1,0,3,1,1,1,1,3,3,1,1,13,0,6,
48684,1,2,7,0,1,0,1,0,1,4,2,1,1,2,1,1,2,9,0,8,
48685,1,4,6,0,1,0,1,0,0,1,0,0,1,3,3,1,1,3,1,8,
48686,0,1,6,0,0,1,1,0,5,0,0,1,0,2,4,1,4,26,1,9,
48687,0,2,3,0,0,1,1,0,3,3,2,0,1,3,3,0,2,1,0,5,
48688,0,2,3,0,0,0,0,0,2,5,1,1,1,4,1,1,1,28,0,4,
48689,0,3,7,0,0,1,0,0,4,1,2,1,0,2,1,0,1,1,0,4,
48690,0,1,4,1,0,0,0,1,5,3,2,0,1,4,1,0,2,32,1,4,
48691,0,4,2,1,1,0,0,0,1,2,2,0,1,1,4,1,3,16,0,5,
48692,1,1,4,0,0,0,1,0,5,3,1,1,0,4,2,0,1,4,1,4,
48693,0,1,3,0,0,0,1,1,3,5,2,1,1,3,2,1,3,26,0,7,
48694,1,3,4,0,0,1,0,0,4,1,2,0,0,4,2,1,1,2,0,4,
48695,1,1,6,0,1,0,0,0,2,1,0,1,1,1,4,0,3,1,1,7,
48696,0,1,3,0,1,1,0,0,1,2,0,1,1,3,1,1,5,7,1,8,
48697,0,4,6,0,1,0,1,0,2,5,2,1,1,4,1,1,2,1,1,5,
48698,1,1,5,0,0,1,0,0,4,3,0,0,1,4,2,1,3,30,1,7,
48699,0,2,1,0,0,0,0,0,2,3,0,1,1,4,2,1,4,16,0,6,
48700,0,4,6,1,1,0,1,0,1,5,0,1,1,1,1,1,1,6,0,7,
48701,1,4,5,0,0,0,1,1,0,3,1,0,1,1,3,1,3,20,1,7,
48702,0,1,4,0,0,0,0,0,2,3,1,0,1,1,4,0,1,26,1,3,
48703,0,2,4,0,0,1,1,0,4,2,1,1,1,1,4,1,4,2,0,7,
48704,0,1,7,0,0,0,0,0,4,5,1,1,1,4,2,1,1,12,0,4,
48705,0,1,2,0,0,0,1,1,2,2,0,1,0,1,1,1,2,9,1,6,
48706,1,4,5,1,0,0,1,0,4,4,1,1,1,1,2,1,2,1,1,7,
48707,0,4,1,0,0,0,1,0,1,3,2,0,1,4,2,1,2,25,1,4,
48708,0,3,5,0,0,0,1,0,2,1,1,1,1,1,2,1,1,9,1,6,
48709,0,1,7,1,0,0,1,0,1,4,2,1,1,2,1,1,4,19,0,7,
48710,0,2,3,1,0,0,1,0,1,3,2,0,1,2,4,1,4,17,0,7,
48711,1,4,2,0,0,0,1,0,1,3,2,1,1,2,2,1,1,13,1,6,
48712,0,1,4,0,0,1,0,0,4,0,0,0,1,1,4,1,1,2,0,7,
48713,1,2,3,1,0,0,1,0,1,1,1,1,1,4,1,1,1,1,0,7,
48714,0,3,5,0,1,0,0,0,4,3,1,0,1,2,4,1,4,1,0,7,
48715,0,1,6,0,1,0,1,0,4,2,0,0,1,2,2,1,3,32,0,7,
48716,1,2,1,0,0,1,0,0,3,5,2,0,1,3,1,0,4,28,0,6,
48717,1,1,3,1,0,0,1,0,2,3,0,0,0,4,2,1,2,20,0,6,
48718,0,1,7,1,0,1,1,0,4,5,0,1,1,3,1,1,2,13,0,9,
48719,0,3,1,0,0,0,1,0,4,2,1,0,1,3,3,1,5,31,1,6,
48720,1,2,7,0,1,0,0,1,1,0,0,0,0,1,3,1,1,9,0,7,
48721,1,3,5,0,0,1,1,0,0,1,2,1,1,2,4,1,2,11,0,11,
48722,0,4,7,0,0,0,1,0,5,0,0,1,1,1,1,0,4,15,1,5,
48723,1,1,6,0,0,0,1,1,3,1,2,1,0,2,1,1,3,30,0,7,
48724,0,1,3,0,0,0,1,0,1,4,0,0,1,2,2,1,3,7,0,6,
48725,1,3,7,0,0,0,0,0,5,3,0,0,1,4,2,1,4,4,1,5,
48726,0,1,4,0,0,1,0,0,3,4,2,1,1,2,1,1,5,15,0,6,
48727,0,2,6,0,0,0,1,0,5,3,0,1,1,4,4,1,3,20,0,7,
48728,0,4,1,0,0,0,0,0,4,1,1,0,1,1,3,1,2,2,0,3,
48729,0,2,3,0,0,0,1,0,4,0,0,0,1,2,1,0,1,2,1,6,
48730,0,3,4,0,0,1,1,0,3,2,2,1,1,4,3,1,3,31,0,6,
48731,0,2,7,1,0,0,1,0,2,3,1,0,1,3,2,1,3,31,1,6,
48732,0,3,7,0,0,0,1,0,3,1,0,0,1,4,4,1,2,32,1,6,
48733,0,2,5,0,0,0,1,0,4,4,2,1,1,1,2,0,4,16,0,5,
48734,0,3,5,0,0,0,0,0,4,5,0,1,1,4,1,1,1,3,1,6,
48735,0,3,2,0,1,1,0,0,4,0,0,1,0,1,2,1,4,13,0,7,
48736,0,3,2,0,0,0,1,0,1,3,2,1,1,4,4,1,5,30,0,6,
48737,1,3,7,0,0,0,1,0,5,1,0,0,0,4,1,1,2,27,0,5,
48738,0,3,6,1,1,0,1,0,0,2,1,0,1,1,1,1,2,15,0,7,
48739,0,1,1,0,0,0,0,0,1,0,2,1,1,1,4,0,2,27,0,6,
48740,0,2,4,1,0,0,1,0,2,5,2,1,1,3,4,1,4,32,0,8,
48741,0,3,3,1,0,1,1,1,5,1,0,0,0,3,1,0,1,22,1,7,
48742,0,2,1,0,0,0,1,0,1,1,0,1,1,1,3,1,5,30,1,7,
48743,0,1,4,0,1,0,1,0,4,3,0,0,1,2,2,1,5,7,0,7,
48744,0,3,2,0,0,0,1,0,5,3,0,0,1,4,2,1,2,11,0,5,
48745,1,4,1,0,0,0,0,0,1,2,2,1,1,3,4,1,5,21,0,7,
48746,1,3,3,1,0,0,1,1,0,0,1,1,1,4,3,1,3,10,1,10,
48747,0,4,2,0,0,0,1,0,2,4,2,0,1,1,2,1,5,30,1,3,
48748,1,4,6,1,0,0,1,0,4,2,0,1,1,2,2,1,2,2,1,8,
48749,0,1,3,0,0,0,0,0,4,0,0,0,1,1,1,1,2,19,0,5,
48750,1,3,3,0,0,0,1,0,2,0,0,1,1,4,1,1,2,11,1,8,
48751,0,2,5,0,0,0,1,0,0,1,0,1,0,1,1,1,2,17,1,7,
48752,0,2,6,0,0,0,0,0,0,2,2,1,1,2,4,1,2,31,0,7,
48753,1,1,1,0,0,0,1,0,1,3,0,0,1,4,3,1,1,3,0,7,
48754,1,2,6,0,0,0,0,0,3,0,0,1,1,1,1,1,3,22,0,7,
48755,0,2,2,0,0,0,1,0,2,1,2,1,0,4,4,1,4,5,0,5,
48756,0,1,7,0,0,1,1,0,2,0,1,1,1,2,1,1,1,33,0,8,
48757,0,3,1,1,1,0,0,0,3,2,0,0,1,2,3,1,2,20,1,8,
48758,0,2,1,0,0,0,1,1,4,4,1,0,1,4,2,1,3,13,1,6,
48759,0,3,2,0,1,1,1,0,1,2,0,0,1,3,1,1,2,3,1,8,
48760,0,2,6,0,0,0,1,0,2,5,0,1,0,4,2,1,5,14,1,5,
48761,1,2,4,1,0,0,1,0,3,0,2,0,1,2,3,0,3,23,1,7,
48762,0,2,2,0,0,0,1,0,2,1,2,1,1,4,4,1,5,16,0,6,
48763,0,1,4,0,1,0,0,0,0,4,0,1,1,2,1,1,1,4,0,8,
48764,0,4,7,0,0,0,0,0,3,2,0,1,0,2,2,0,5,2,0,3,
48765,0,3,4,0,0,0,0,0,4,3,0,1,1,1,4,0,5,25,1,5,
48766,0,4,1,0,0,0,0,0,3,1,2,0,1,3,1,1,2,7,0,4,
48767,0,1,5,0,0,0,0,0,5,0,1,1,1,1,1,1,4,13,1,6,
48768,1,3,5,1,0,0,1,0,5,0,1,0,1,3,4,0,5,19,0,9,
48769,0,2,2,0,1,0,1,1,1,2,0,0,1,4,4,1,1,22,0,8,
48770,0,2,4,0,0,0,0,0,3,1,1,1,1,4,4,1,1,27,1,5,
48771,0,2,1,0,0,0,0,0,4,4,0,1,1,1,1,1,1,12,0,6,
48772,0,2,6,0,1,0,1,0,0,2,2,0,0,3,2,1,5,32,1,6,
48773,0,4,6,1,0,0,1,1,0,2,1,0,1,2,1,0,5,6,0,6,
48774,1,3,5,0,0,0,1,0,3,0,0,1,1,1,2,1,3,1,0,9,
48775,0,3,1,0,0,0,1,0,4,2,2,1,1,3,4,1,3,7,1,8,
48776,0,1,7,0,0,1,1,0,1,2,1,0,1,3,3,1,5,33,1,6,
48777,0,4,3,0,0,0,1,0,4,3,2,0,1,4,2,1,2,22,0,3,
48778,0,4,4,0,1,0,1,0,4,1,2,1,0,2,1,1,3,6,1,5,
48779,0,2,1,0,0,0,0,0,0,2,2,0,1,2,2,1,2,10,0,6,
48780,1,1,7,1,0,0,1,0,3,0,1,1,1,1,3,0,1,31,0,7,
48781,1,2,5,0,0,0,1,0,3,0,1,1,1,2,4,1,3,19,1,10,
48782,0,3,7,0,0,0,1,0,5,1,1,1,1,2,4,1,4,11,1,7,
48783,0,1,6,0,0,0,0,0,4,3,0,1,1,1,2,1,1,3,0,5,
48784,1,1,1,0,1,0,1,1,4,5,2,0,0,1,4,1,1,25,1,8,
48785,0,3,4,1,0,1,1,0,5,3,0,1,0,3,1,1,1,9,1,8,
48786,0,3,4,0,0,0,1,0,3,0,1,1,1,2,4,1,3,22,0,8,
48787,0,4,3,0,0,0,1,0,3,0,1,1,1,3,1,1,2,4,1,6,
48788,0,1,2,1,0,0,1,1,2,0,2,1,1,1,3,1,4,33,1,8,
48789,0,1,6,1,0,1,1,0,1,2,2,1,1,4,2,1,3,14,1,7,
48790,0,4,1,0,0,0,1,0,0,3,0,0,1,3,1,0,3,7,1,6,
48791,1,2,7,0,0,0,1,0,1,2,1,1,1,1,3,1,3,5,1,6,
48792,1,3,5,0,0,0,0,0,5,2,1,0,1,3,1,1,5,26,0,6,
48793,1,2,5,1,0,0,0,0,1,5,1,1,1,2,2,1,1,2,0,8,
48794,1,4,1,0,0,1,1,0,5,3,2,0,1,1,1,0,2,8,0,5,
48795,1,4,2,0,0,0,0,1,5,0,0,0,1,4,1,1,1,3,1,6,
48796,0,1,7,1,1,0,1,0,5,1,0,1,1,1,3,0,5,29,1,7,
48797,0,2,1,0,0,0,0,1,2,3,2,1,1,2,2,1,1,26,0,7,
48798,0,1,3,0,0,0,1,1,3,1,2,0,1,2,4,1,5,29,1,7,
48799,1,4,7,0,0,0,1,0,3,4,0,1,1,1,2,1,5,22,0,6,
48800,0,4,4,1,0,0,0,0,4,5,2,0,1,3,2,1,1,14,0,4,
48801,0,4,6,0,0,0,1,0,2,1,2,1,1,2,2,1,3,24,1,5,
48802,0,4,6,1,0,0,1,0,1,3,0,1,0,2,1,1,1,31,1,6,
48803,0,1,2,0,1,0,1,1,3,3,0,0,1,3,2,1,3,5,1,8,
48804,0,3,7,0,0,0,0,0,4,1,0,0,1,3,3,1,1,12,1,5,
48805,0,2,1,1,1,0,0,0,5,1,0,1,1,1,1,0,1,19,0,7,
48806,0,3,7,0,0,0,1,0,3,4,0,1,1,4,2,1,2,25,1,6,
48807,0,4,2,0,1,1,0,0,2,5,0,0,0,2,1,1,5,19,1,5,
48808,1,1,6,0,0,0,0,0,2,2,2,0,1,2,1,1,4,5,0,5,
48809,0,1,3,0,0,0,1,0,2,1,0,0,1,4,2,1,4,22,1,5,
48810,1,1,4,0,0,1,1,0,2,5,0,0,1,2,4,0,4,26,1,8,
48811,0,3,5,0,0,1,0,0,5,5,1,0,1,1,2,1,3,12,0,5,
48812,0,1,6,0,1,1,1,0,2,2,1,0,0,4,4,0,4,10,1,5,
48813,0,2,4,0,0,1,1,0,4,2,1,1,1,4,3,1,2,23,0,6,
48814,0,4,7,0,1,1,1,0,0,4,0,1,1,2,3,1,4,4,1,9,
48815,0,1,5,0,0,0,0,0,2,3,1,0,1,2,1,0,3,25,1,4,
48816,0,1,2,0,0,0,0,0,2,4,0,1,1,4,4,1,3,14,1,6,
48817,0,1,7,0,1,0,1,0,1,1,0,0,1,3,2,1,1,3,0,7,
48818,0,2,7,1,0,1,1,0,3,2,0,1,1,4,1,1,5,13,1,8,
48819,0,4,1,0,0,0,1,0,4,4,2,1,1,2,4,0,3,33,0,6,
48820,0,4,4,0,0,0,0,0,5,3,0,1,1,1,2,1,1,23,1,4,
48821,1,1,7,0,1,0,0,0,4,2,1,1,1,4,4,1,3,23,0,7,
48822,0,1,1,0,0,0,1,0,5,2,1,1,1,2,1,1,1,13,0,7,
48823,0,4,5,1,0,0,1,1,4,0,0,0,1,2,3,1,5,21,1,9,
48824,0,3,7,0,0,0,1,0,2,3,1,1,1,2,2,1,4,2,1,6,
48825,1,3,7,0,0,0,1,0,4,1,0,0,1,3,2,0,3,4,1,6,
48826,0,3,4,0,0,0,1,0,1,0,1,1,1,4,4,1,2,22,1,7,
48827,1,4,2,0,0,0,1,0,5,5,1,1,1,4,1,1,2,23,1,5,
48828,0,2,2,0,0,0,0,0,2,1,1,0,1,1,2,1,2,18,0,3,
48829,1,1,5,0,0,0,0,0,5,4,1,1,1,3,2,0,2,3,0,6,
48830,1,1,2,0,0,1,1,0,2,2,2,0,1,3,3,1,5,19,1,7,
48831,0,4,6,0,0,0,0,1,2,0,1,1,1,1,4,1,2,8,0,6,
48832,1,1,7,0,0,0,0,0,0,2,2,1,1,2,4,1,4,18,0,8,
48833,0,3,4,0,0,1,1,1,3,5,0,1,1,4,2,1,5,10,1,8,
48834,1,3,4,0,1,1,1,0,4,1,0,1,0,3,2,1,5,4,0,9,
48835,0,4,3,0,0,0,1,0,1,0,1,1,1,1,1,1,2,24,0,5,
48836,0,1,6,1,0,1,0,1,3,2,1,0,1,4,1,1,5,6,0,6,
48837,0,4,5,0,1,1,1,1,5,2,0,0,1,4,1,1,3,16,0,8,
48838,0,4,2,0,0,0,1,0,4,2,0,1,1,3,3,1,5,32,1,6,
48839,0,2,6,0,0,0,1,0,0,4,2,1,0,1,2,1,2,5,1,5,
48840,0,4,1,0,0,0,1,0,5,3,1,1,1,1,2,1,4,2,0,5,
48841,0,2,1,0,1,0,0,0,5,2,1,0,1,3,4,1,5,18,0,7,
48842,0,3,5,0,1,0,1,0,3,3,2,1,1,2,4,1,4,13,0,9,
48843,0,1,7,0,0,0,1,0,4,5,0,0,1,1,1,1,4,24,0,5,
48844,0,3,1,1,0,1,0,0,5,4,0,0,1,4,4,1,4,12,1,8,
48845,0,2,3,0,0,0,1,1,3,5,2,1,1,2,1,1,2,1,1,7,
48846,1,3,6,1,0,0,0,0,1,2,2,0,1,4,3,0,3,6,0,4,
48847,0,2,3,0,0,0,1,0,4,5,1,1,1,3,3,1,2,30,1,6,
48848,0,1,3,1,0,1,1,0,4,3,1,0,1,1,3,1,2,17,1,6,
48849,1,3,6,0,0,0,1,0,1,5,1,0,1,2,2,0,1,22,1,5,
48850,0,1,6,0,0,0,1,0,4,1,2,1,1,3,2,1,5,14,1,6,
48851,0,3,2,0,0,0,0,0,1,3,1,1,1,1,2,0,3,28,0,3,
48852,1,1,2,0,0,0,1,0,5,0,2,0,1,4,2,1,2,3,0,6,
48853,0,4,2,1,0,0,1,0,4,5,1,1,1,3,2,1,5,27,1,6,
48854,0,4,4,0,0,0,1,0,2,4,2,0,1,1,2,1,1,30,0,3,
48855,0,1,7,0,0,0,1,0,3,0,2,1,0,2,1,0,2,4,1,5,
48856,1,4,3,0,0,1,1,0,2,2,0,0,0,4,2,1,4,1,0,5,
48857,0,3,3,1,0,0,1,1,4,4,0,1,0,4,1,1,5,6,1,7,
48858,0,4,2,0,0,1,1,0,2,0,2,0,0,2,2,0,5,29,1,4,
48859,1,1,6,0,0,0,1,0,4,0,1,0,1,3,1,1,3,26,0,7,
48860,0,1,5,0,0,1,0,0,3,0,2,1,1,2,2,0,2,18,0,7,
48861,0,2,5,0,0,0,1,0,3,1,1,1,0,3,2,0,2,11,1,5,
48862,0,2,1,1,0,0,1,0,1,4,2,0,0,4,2,1,5,33,0,5,
48863,0,1,5,0,0,1,1,0,1,5,0,1,1,4,2,1,2,25,0,8,
48864,0,3,3,0,0,0,0,0,5,3,2,1,1,2,1,1,2,14,1,5,
48865,0,1,4,0,0,0,1,0,5,0,0,0,0,3,4,0,2,25,0,6,
48866,0,2,5,1,0,1,0,0,0,0,1,1,1,1,3,1,4,4,1,9,
48867,1,2,2,0,0,0,0,0,5,4,2,1,1,1,2,1,5,11,1,5,
48868,0,4,6,0,0,0,0,0,5,2,0,0,1,4,1,0,1,7,1,2,
48869,0,3,7,0,0,0,0,0,0,4,0,0,1,2,4,1,3,23,1,7,
48870,0,3,4,0,0,0,1,0,0,1,1,0,1,1,2,0,1,31,0,4,
48871,0,2,6,0,0,1,1,0,4,5,1,0,0,4,2,1,2,23,0,4,
48872,1,1,4,0,0,0,1,0,2,0,1,0,1,3,2,1,1,6,0,7,
48873,0,2,4,0,0,1,0,0,2,4,1,0,1,4,3,1,5,1,1,4,
48874,0,1,1,0,0,0,1,0,2,3,0,0,1,1,4,0,3,25,1,6,
48875,0,3,5,0,0,0,0,0,0,1,0,0,1,2,4,0,2,1,1,7,
48876,1,1,3,0,0,0,1,0,4,2,2,0,1,4,1,1,3,12,0,5,
48877,1,1,5,0,0,0,1,0,3,4,2,0,1,1,2,0,3,27,0,5,
48878,0,4,6,0,1,0,1,0,4,3,2,0,0,2,3,1,5,2,0,4,
48879,0,1,6,0,1,0,1,0,0,3,0,0,1,1,2,1,2,5,0,7,
48880,0,1,4,0,1,1,0,1,5,1,1,0,1,1,1,1,4,30,0,6,
48881,0,2,1,0,0,0,1,1,2,1,2,1,1,2,4,0,2,23,1,8,
48882,1,3,1,0,0,0,1,0,4,5,2,1,1,2,2,1,5,5,1,8,
48883,1,2,4,1,1,0,1,0,5,1,0,0,0,3,4,1,5,27,0,9,
48884,0,2,5,1,1,0,1,0,3,2,2,0,1,4,1,0,4,5,0,6,
48885,0,3,7,0,1,1,1,0,4,3,0,1,1,4,1,0,2,1,1,7,
48886,0,1,5,0,1,0,1,0,3,3,1,1,1,1,1,0,5,19,1,6,
48887,1,1,3,0,0,0,1,0,2,1,0,1,1,3,4,0,5,4,1,8,
48888,1,3,7,0,1,0,0,0,5,1,2,0,1,1,1,1,1,21,0,5,
48889,1,1,1,0,0,0,0,0,2,0,1,0,1,2,3,0,5,14,0,6,
48890,0,3,4,1,0,0,1,0,3,5,2,0,0,3,4,1,4,10,1,6,
48891,0,1,5,0,0,0,1,0,5,4,0,0,1,4,2,1,1,29,1,6,
48892,0,3,2,0,0,0,1,0,5,5,2,1,1,4,2,1,5,10,0,5,
48893,0,3,2,0,0,0,1,0,0,2,1,1,1,1,1,1,1,17,1,6,
48894,0,4,7,0,0,1,1,0,2,1,0,1,1,4,4,1,5,12,1,7,
48895,0,2,7,0,1,0,1,0,2,4,0,0,1,1,1,1,3,32,1,6,
48896,0,4,7,0,0,0,1,0,0,3,0,0,1,2,1,1,2,30,1,6,
48897,0,2,2,0,0,0,0,0,5,2,2,0,1,3,1,1,5,14,1,4,
48898,0,1,7,1,0,0,0,1,5,5,2,1,1,1,1,1,5,1,0,6,
48899,0,2,4,0,0,0,1,0,2,5,1,1,1,2,4,1,3,13,0,7,
48900,1,3,1,1,0,0,1,0,4,3,1,0,0,1,1,1,2,3,0,6,
48901,0,3,3,0,0,1,1,1,4,4,0,0,1,2,2,1,2,12,0,8,
48902,0,1,7,0,1,0,1,1,5,4,2,1,1,3,1,1,2,7,1,8,
48903,0,2,1,0,0,1,0,0,4,1,1,0,1,1,4,0,5,8,0,5,
48904,0,2,4,0,0,0,0,1,2,0,1,1,1,1,3,1,1,32,0,6,
48905,1,3,1,0,0,0,1,0,0,5,1,1,1,3,1,0,4,12,0,8,
48906,0,1,2,0,1,0,0,0,5,1,2,0,0,3,1,1,2,19,0,4,
48907,1,2,2,0,0,0,1,0,0,5,0,0,1,3,4,1,3,10,0,9,
48908,1,4,3,0,0,0,1,0,4,5,2,0,1,3,2,1,5,23,0,5,
48909,0,4,1,0,0,0,1,0,2,0,1,0,1,3,3,1,3,12,1,6,
48910,1,3,7,1,0,0,0,0,3,0,0,0,1,1,4,0,3,5,1,7,
48911,0,2,6,0,0,0,0,0,5,3,1,0,0,2,2,1,4,24,0,3,
48912,0,2,7,0,0,0,1,0,1,0,2,0,1,3,1,0,5,31,0,5,
48913,0,2,7,0,0,0,1,1,4,0,2,1,1,1,2,1,2,7,1,7,
48914,0,3,4,0,0,1,1,0,5,3,0,0,1,3,3,1,1,5,1,7,
48915,0,3,3,1,0,0,0,0,3,3,2,1,0,2,2,1,2,33,1,5,
48916,1,3,6,0,0,0,0,0,1,5,1,0,0,2,3,1,4,25,1,4,
48917,0,1,1,0,1,0,1,0,0,3,2,1,0,3,1,0,2,31,1,7,
48918,0,3,3,0,0,0,0,0,5,5,2,1,1,3,2,1,4,21,1,5,
48919,0,4,1,0,0,0,1,0,0,1,0,0,1,2,3,1,3,19,0,7,
48920,0,2,7,0,0,0,1,0,5,2,2,1,1,4,4,1,4,27,0,6,
48921,0,4,3,0,1,1,0,0,4,1,2,0,1,4,1,1,5,5,0,4,
48922,1,1,7,0,0,0,1,1,2,1,1,0,1,4,2,1,5,22,1,6,
48923,0,2,7,0,0,0,1,1,4,4,1,0,1,1,2,0,1,3,1,4,
48924,0,3,5,0,0,0,1,0,2,1,1,0,1,1,4,0,4,9,0,5,
48925,0,2,6,0,0,1,1,1,5,1,2,1,1,3,4,1,1,8,0,9,
48926,0,3,4,0,1,0,1,0,0,4,1,1,0,4,1,1,2,28,1,6,
48927,0,2,1,0,1,1,1,0,4,3,2,1,1,3,4,0,2,1,0,9,
48928,1,4,7,0,0,0,1,0,4,4,2,0,1,3,2,1,2,1,0,5,
48929,1,4,1,1,1,1,0,0,4,2,0,1,1,4,1,1,4,14,0,9,
48930,1,2,4,0,0,1,0,0,1,5,1,1,1,1,1,1,3,2,0,6,
48931,0,2,4,0,0,0,0,1,5,5,0,0,0,1,3,1,3,23,0,4,
48932,0,4,7,0,1,0,1,0,5,3,2,0,1,1,2,1,3,6,0,4,
48933,0,3,6,0,0,0,0,0,4,4,1,0,1,4,1,1,3,33,0,3,
48934,0,2,1,0,1,0,1,0,3,3,0,0,1,2,1,0,3,13,0,7,
48935,0,1,5,0,1,0,1,0,4,3,2,0,1,4,4,1,4,29,0,7,
48936,1,4,4,0,0,0,0,0,1,5,0,1,0,2,2,1,3,24,1,5,
48937,0,2,5,1,0,0,0,1,0,3,2,1,0,1,3,1,5,9,1,7,
48938,0,1,3,1,0,0,1,0,1,2,1,1,0,2,3,1,3,2,0,6,
48939,0,3,4,0,0,0,0,1,1,0,1,0,1,4,2,0,4,28,1,4,
48940,0,1,1,1,1,1,0,0,2,2,0,0,1,1,4,1,5,29,1,9,
48941,0,4,2,0,1,0,1,0,1,1,0,0,0,2,4,0,4,8,1,5,
48942,0,2,6,0,0,1,0,0,0,4,1,1,1,1,4,1,1,12,1,7,
48943,0,2,7,0,0,0,1,0,5,3,1,0,1,1,3,0,1,16,1,3,
48944,0,2,6,0,0,0,1,0,3,1,0,1,0,4,4,1,1,22,0,6,
48945,1,3,7,0,0,1,0,0,1,0,0,1,1,2,4,1,2,13,1,10,
48946,0,4,7,0,1,0,0,0,4,4,1,1,1,1,4,1,1,29,1,5,
48947,0,3,4,0,0,0,0,1,0,5,0,1,1,1,1,1,1,1,0,7,
48948,0,1,4,0,0,0,1,0,5,3,2,0,1,1,4,1,1,24,1,5,
48949,1,1,1,0,0,0,1,0,4,0,0,0,0,2,3,1,4,25,1,8,
48950,1,1,1,0,0,0,1,1,1,3,2,1,1,4,3,1,4,22,1,8,
48951,1,1,5,0,1,0,1,0,0,0,2,0,0,1,1,1,2,5,0,8,
48952,0,4,1,1,0,0,0,0,0,0,0,0,1,4,4,1,5,28,1,8,
48953,0,4,5,1,1,0,1,1,1,3,0,1,1,4,3,1,2,20,1,9,
48954,0,2,6,0,0,0,1,0,1,2,2,0,1,3,4,1,3,2,0,6,
48955,0,2,1,0,0,0,1,1,4,4,0,0,1,3,4,1,3,13,0,9,
48956,0,3,5,1,0,0,0,0,5,4,2,1,1,1,1,1,4,12,1,6,
48957,0,3,1,1,0,0,1,0,0,5,2,0,0,3,2,1,1,2,1,7,
48958,0,4,3,0,1,0,1,0,4,2,1,1,0,1,3,1,2,30,0,4,
48959,0,4,5,0,1,0,0,0,1,5,2,1,0,1,1,1,5,3,1,4,
48960,0,1,5,0,0,1,1,0,1,4,0,1,1,3,1,0,5,19,0,8,
48961,0,1,6,1,0,0,1,0,3,5,0,0,1,2,1,1,2,27,1,7,
48962,0,2,1,0,1,0,1,0,1,3,0,0,1,3,3,1,5,12,1,8,
48963,0,1,1,0,1,0,1,0,2,1,0,1,1,3,1,1,3,13,1,9,
48964,0,4,2,0,0,0,1,0,2,0,0,0,0,1,1,1,4,16,1,4,
48965,1,1,5,0,1,1,0,0,4,1,0,1,0,4,4,1,2,26,1,9,
48966,0,4,5,0,0,0,0,0,4,5,1,0,1,1,4,0,5,1,1,3,
48967,1,3,6,0,0,1,0,0,4,1,0,0,1,1,1,1,1,2,1,6,
48968,0,3,1,1,0,0,0,0,5,0,1,1,1,2,1,1,1,10,0,8,
48969,0,3,5,0,0,0,1,0,3,2,1,1,1,2,4,1,3,1,1,8,
48970,0,3,6,1,0,0,1,1,0,0,2,1,0,1,3,1,1,33,1,8,
48971,0,2,1,0,0,1,1,0,3,3,2,0,1,2,4,1,2,31,0,8,
48972,0,2,7,0,0,1,0,0,1,5,2,1,1,2,2,1,3,8,1,6,
48973,0,2,2,1,0,0,0,0,2,0,1,0,0,3,3,0,4,15,0,4,
48974,0,3,7,0,0,0,0,0,3,1,2,0,1,4,1,1,5,3,1,3,
48975,0,3,5,0,1,0,0,1,5,2,1,0,1,4,1,1,1,7,1,6,
48976,0,3,4,0,0,0,1,0,2,3,2,0,1,1,4,1,2,19,1,5,
48977,0,4,1,0,0,0,0,0,4,5,2,0,0,1,1,0,5,16,0,1,
48978,0,1,2,0,0,0,0,0,5,5,0,1,1,3,4,1,5,14,0,7,
48979,0,4,4,1,1,1,0,0,5,2,1,1,1,3,2,1,3,10,0,7,
48980,0,4,5,0,0,0,1,0,0,1,2,1,1,3,3,1,3,33,1,7,
48981,0,3,6,0,0,1,1,0,3,0,1,1,1,2,2,1,1,15,0,8,
48982,0,2,3,0,1,0,0,0,2,3,2,0,1,3,3,1,1,9,1,5,
48983,0,3,3,0,0,0,1,0,3,2,0,0,1,4,1,1,2,30,1,5,
48984,0,1,4,0,0,0,1,0,0,2,2,0,1,3,4,1,5,21,0,7,
48985,0,2,1,0,0,1,1,0,0,1,2,0,1,1,4,1,4,10,1,8,
48986,0,1,1,1,0,0,1,0,2,5,1,1,1,2,3,1,4,18,1,8,
48987,0,2,6,0,0,0,0,0,1,1,2,1,1,1,1,1,4,12,0,4,
48988,0,2,7,1,1,1,0,0,3,1,0,1,1,2,1,1,2,29,1,9,
48989,0,2,1,0,0,0,0,0,2,0,0,0,1,4,1,1,4,30,0,6,
48990,0,3,6,0,0,0,1,0,5,5,0,1,1,4,2,1,1,6,0,6,
48991,1,3,4,1,0,0,1,0,5,1,0,0,0,1,4,1,1,12,1,7,
