,orphan,social_category,minority_group,bpl_beneficiary,ews_group,cwsn,mother's_occupation,father's_occupation,mother's_qualification,father's_qualification,family_annual_income,debt,mental_issues,results_in_previous_year_type,status_in_previous_year,dropout_student,age_group,district,gender,lable (y),prince_o
41826,0,2,2,0,0,0,1,0,1,3,0,1,0,2,2,1,5,14,1,6,0.491
41827,0,4,4,1,0,0,0,0,3,3,2,1,1,3,1,1,5,27,1,5,0.976
41828,0,1,6,0,0,0,0,0,3,4,0,0,1,3,2,1,5,3,0,5,0.348
41829,1,3,4,0,0,0,1,0,2,4,2,1,1,3,4,0,3,23,0,7,0.82
41830,0,3,7,0,0,0,1,0,1,5,0,0,1,1,2,1,4,4,0,5,0.422
41831,0,2,3,0,0,0,1,0,4,2,1,0,0,2,4,1,4,16,1,5,0.789
41832,0,2,5,1,0,0,0,0,5,3,0,1,1,3,1,1,5,12,1,8,0.303
41833,1,1,4,1,0,0,1,0,1,2,0,0,0,4,1,1,3,26,0,6,0.338
41834,0,2,5,0,0,0,0,1,5,5,0,0,1,2,1,1,1,25,1,7,0.88
41835,0,4,7,0,0,0,0,0,3,2,2,1,1,3,2,1,3,20,0,4,0.906
41836,0,4,4,0,1,0,1,0,4,1,2,0,1,2,3,0,5,14,1,4,0.66
41837,0,4,7,0,0,1,1,0,3,5,2,0,1,3,3,1,1,30,1,5,0.692
41838,0,3,2,0,1,0,1,0,3,5,0,1,0,2,4,1,4,28,1,8,0.49
41839,0,4,4,0,1,0,1,0,1,1,1,0,1,2,3,1,2,24,0,5,0.241
41840,0,2,4,0,0,0,1,0,1,4,1,1,1,4,2,1,5,31,1,5,0.163
41841,0,4,5,0,0,0,0,0,4,3,1,1,0,3,1,1,1,25,0,4,0.948
41842,1,4,1,0,1,0,1,0,2,5,1,0,1,4,3,1,2,21,1,6,0.762
41843,0,2,1,0,0,0,1,0,3,0,0,1,1,3,3,0,4,24,0,8,0.332
41844,0,3,5,0,0,0,0,0,3,4,2,0,1,4,4,0,1,31,0,4,0.459
41845,1,3,5,0,1,0,1,1,0,4,0,0,0,1,3,1,5,24,0,9,0.564
41846,1,4,2,0,0,1,0,0,2,2,0,1,1,3,2,1,2,8,1,7,0.655
41847,0,3,5,0,1,0,1,1,4,3,2,0,1,2,4,1,5,6,0,9,0.185
41848,1,1,6,0,0,1,0,0,1,4,1,1,1,4,4,1,2,18,0,7,0.448
41849,1,3,7,0,1,0,0,0,2,2,0,1,1,2,2,0,1,23,0,7,0.87
41850,0,3,5,0,0,0,1,0,2,2,2,1,1,2,2,1,3,26,0,7,0.814
41851,0,2,4,0,0,0,0,1,3,5,1,0,0,1,4,1,5,18,0,4,0.252
41852,0,1,4,0,1,0,0,1,1,0,0,0,1,1,1,1,4,3,1,7,0.256
41853,1,2,7,0,0,1,1,0,5,2,1,1,1,1,2,1,4,20,0,7,0.604
41854,1,3,5,1,1,0,1,0,5,3,1,1,1,3,2,1,3,13,1,10,0.584
41855,1,2,2,0,0,0,0,0,1,0,2,0,1,1,3,1,5,20,1,5,0.589
41856,0,2,6,0,0,0,0,0,5,1,1,1,1,1,2,1,2,11,0,4,0.51
41857,0,3,3,0,0,1,1,0,3,3,2,0,1,4,3,1,4,7,1,5,0.255
41858,1,2,6,0,0,0,1,0,2,4,2,0,1,2,4,1,4,9,1,7,0.66
41859,0,2,2,0,0,0,1,1,4,3,2,1,1,1,2,1,5,29,1,6,0.733
41860,0,4,2,0,0,0,1,0,5,1,1,0,1,2,4,0,1,10,0,4,0.25
41861,0,1,1,1,1,0,1,0,1,2,0,1,1,2,1,1,5,5,1,10,0.224
41862,0,2,3,0,0,0,0,0,1,2,0,1,1,4,3,1,3,20,0,5,0.702
41863,0,3,3,0,0,0,1,0,2,1,0,1,1,3,4,1,2,23,0,8,0.467
41864,0,2,1,0,0,0,1,0,1,2,0,1,1,2,1,0,1,6,0,7,0.24
41865,0,2,1,0,0,1,0,1,2,1,2,0,0,3,3,1,4,21,1,6,0.233
41866,0,3,7,1,0,0,0,0,0,2,0,1,1,3,1,1,2,13,0,8,0.463
41867,0,4,2,0,0,0,0,0,1,5,2,0,0,2,4,1,1,24,0,3,0.524
41868,0,2,7,0,0,0,1,0,2,5,1,1,0,4,2,1,5,26,1,4,0.281
41869,0,2,4,1,0,0,1,0,5,2,2,0,1,2,4,1,1,33,0,7,0.57
41870,0,1,5,0,0,1,1,0,0,1,2,0,1,1,3,1,5,15,1,7,0.5
41871,0,1,3,0,0,0,1,0,3,4,0,0,0,4,1,1,2,19,0,4,0.994
41872,0,1,5,0,1,0,1,0,2,2,1,1,0,3,4,1,4,1,1,8,0.2
41873,0,4,6,1,0,0,1,1,4,1,1,0,1,1,2,1,3,27,1,5,0.842
41874,0,2,2,0,0,0,1,0,3,3,0,0,1,4,1,1,3,19,1,5,0.539
41875,0,1,6,0,0,0,0,0,4,3,0,0,1,3,4,1,3,24,1,6,0.872
41876,0,3,2,0,0,0,1,0,3,5,0,1,1,3,3,1,3,20,0,7,0.337
41877,0,4,6,0,0,0,1,0,3,4,0,1,0,4,3,0,1,22,1,3,0.538
41878,0,3,3,1,1,1,0,0,1,3,0,1,1,4,3,0,4,20,0,7,0.111
41879,0,4,7,0,1,0,1,0,4,0,0,1,1,3,1,0,5,10,0,7,0.107
41880,0,1,6,1,1,0,1,0,3,3,0,1,1,1,1,0,5,24,0,7,0.66
41881,1,1,2,0,0,0,0,0,1,0,0,1,1,4,2,0,3,22,1,6,0.233
41882,0,4,2,0,0,1,1,0,3,2,0,1,1,2,2,1,5,5,1,7,0.206
41883,1,2,3,0,1,0,0,1,0,1,1,1,1,3,4,1,5,30,0,10,0.193
41884,0,3,4,0,1,0,1,0,1,5,1,1,1,3,4,1,1,4,0,8,0.59
41885,0,3,7,0,1,0,1,0,1,1,2,1,1,4,3,1,2,29,0,6,0.51
41886,0,3,1,0,0,1,0,0,3,0,2,0,1,2,4,1,1,9,0,8,0.729
41887,0,1,5,1,1,0,0,1,2,0,2,0,0,4,1,1,4,11,0,7,0.339
41888,0,1,7,0,0,0,1,0,2,2,2,0,0,2,1,1,4,25,1,4,0.411
41889,0,2,2,0,0,0,1,0,1,4,0,1,1,4,1,1,2,12,0,6,0.903
41890,0,4,4,0,0,0,1,0,4,5,2,0,1,4,4,1,1,17,0,4,0.973
41891,0,1,3,0,1,1,1,0,5,0,0,0,0,2,4,1,3,16,1,9,0.408
41892,0,3,2,0,0,0,1,0,3,4,1,1,1,3,3,1,3,17,1,6,0.288
41893,0,3,4,0,1,0,1,0,3,0,2,1,0,4,3,1,1,11,0,6,0.165
41894,0,1,6,0,0,0,1,0,2,3,0,0,1,2,3,0,3,25,1,5,0.17
41895,0,3,7,0,0,0,1,0,4,3,2,0,1,4,2,1,4,3,1,4,0.244
41896,0,1,2,0,0,0,1,0,2,1,2,0,1,1,4,1,3,27,0,5,0.177
41897,0,4,7,0,0,0,1,0,1,3,0,0,1,1,3,1,5,4,1,4,0.365
41898,0,2,3,0,0,0,0,0,1,3,2,1,1,2,4,1,1,12,0,6,0.45
41899,0,3,6,0,0,0,1,0,4,0,2,1,0,2,3,1,3,30,1,6,0.867
41900,0,2,1,0,1,0,1,0,0,0,1,0,1,3,2,1,1,4,0,9,0.911
41901,0,4,1,1,0,0,0,0,5,5,0,1,0,4,4,1,5,8,0,6,0.736
41902,0,3,2,0,1,0,0,1,3,3,1,1,0,1,3,1,3,18,0,5,0.33
41903,0,2,7,0,0,1,1,0,2,0,2,0,1,2,4,0,1,3,1,7,0.491
41904,0,2,3,0,0,0,1,0,2,2,1,1,0,2,3,1,1,5,0,5,0.691
41905,0,3,4,0,1,0,1,0,2,0,1,1,1,1,4,0,2,6,0,7,0.759
41906,0,1,7,0,0,0,1,0,5,2,1,0,1,2,1,1,4,31,0,5,0.489
41907,1,1,1,0,0,0,1,0,5,5,0,1,1,3,4,0,4,24,0,9,0.574
41908,0,3,2,0,0,0,0,0,3,5,1,0,1,1,2,1,1,2,0,3,0.369
41909,1,4,7,0,0,0,1,0,1,5,2,1,1,3,3,1,4,24,1,6,0.611
41910,0,3,5,0,0,1,1,0,1,5,1,0,1,2,3,0,4,18,0,6,0.614
41911,0,4,5,0,0,0,1,0,4,5,1,1,1,3,3,0,2,13,0,5,0.774
41912,0,1,4,0,1,0,1,0,3,2,0,1,1,2,4,0,2,27,0,8,0.457
41913,0,1,3,0,0,0,1,0,1,1,1,1,1,1,2,1,1,26,0,5,0.205
41914,0,1,6,0,0,0,1,1,4,0,2,0,1,3,4,1,5,1,1,8,0.923
41915,0,4,5,1,0,1,0,0,0,1,1,0,1,2,2,1,2,12,1,7,0.97
41916,0,4,1,0,1,0,0,0,3,1,1,1,1,2,4,0,5,18,0,6,0.102
41917,1,4,1,0,0,0,1,0,0,5,2,1,1,4,2,1,4,8,0,7,0.56
41918,0,3,5,1,0,0,1,0,5,1,1,0,1,3,3,1,1,26,0,7,0.717
41919,1,4,2,1,0,0,0,0,2,0,1,1,1,1,4,1,2,22,0,7,0.895
41920,0,4,3,0,0,0,0,0,2,1,1,1,1,3,1,0,1,22,0,3,0.682
41921,0,4,1,0,0,0,1,0,0,3,0,1,1,3,3,0,5,15,0,7,0.887
41922,0,1,2,0,0,0,1,1,0,2,0,1,0,1,3,1,3,13,0,7,0.373
41923,1,4,7,1,0,0,1,0,5,0,2,0,0,3,4,1,4,5,0,7,0.889
41924,0,4,6,0,1,0,1,0,5,1,2,0,1,4,3,1,2,7,1,4,0.949
41925,0,1,5,1,0,0,1,0,2,0,2,1,0,3,3,1,5,29,1,8,0.276
41926,0,2,5,0,0,0,0,0,0,3,2,1,1,1,1,1,1,30,0,6,0.325
41927,0,2,6,0,0,0,1,1,3,2,2,1,1,4,2,1,5,18,0,6,0.31
41928,1,3,2,1,0,0,1,0,1,4,1,1,0,3,4,1,2,17,0,8,0.905
41929,0,3,7,0,0,0,1,0,1,5,0,1,1,4,3,1,3,33,1,6,0.693
41930,0,3,6,0,0,0,1,0,0,3,1,0,0,3,1,1,1,22,1,5,0.07
41931,0,3,1,0,0,0,1,0,0,3,0,0,1,1,4,1,3,18,0,8,0.594
41932,0,4,1,0,0,0,1,0,3,5,0,1,0,3,1,1,5,22,0,6,0.368
41933,0,4,7,0,0,0,1,0,2,2,2,1,1,4,3,1,5,30,0,4,0.484
41934,1,3,3,0,0,0,0,0,0,5,2,1,1,2,1,1,4,23,0,7,0.411
41935,1,1,1,0,0,0,1,0,3,1,2,0,1,1,4,1,3,29,1,7,0.206
41936,0,1,6,0,1,0,0,0,3,4,2,1,1,2,3,1,5,6,0,6,0.897
41937,0,2,5,0,0,0,0,0,2,3,0,1,1,2,2,0,5,2,1,6,0.59
41938,1,2,2,1,0,0,1,0,1,5,1,0,1,1,4,1,5,5,1,7,0.997
41939,0,3,7,0,0,0,1,0,0,5,1,1,1,4,4,1,3,27,1,7,0.473
41940,0,2,1,0,0,1,1,0,1,0,2,1,0,4,2,1,2,7,0,7,0.287
41941,0,2,4,0,0,0,1,1,1,4,2,0,1,4,1,1,3,15,1,5,0.33
41942,0,4,4,0,0,0,0,1,5,2,0,0,1,1,3,1,4,23,0,4,0.38
41943,1,1,3,0,0,0,0,1,4,1,2,1,1,4,3,0,3,9,1,5,0.84
41944,0,1,6,0,0,0,0,0,3,2,0,1,1,3,2,1,1,17,1,6,0.674
41945,0,4,3,0,1,0,1,0,2,3,1,0,0,1,1,1,1,16,0,3,0.02
41946,1,3,2,0,0,0,1,0,1,5,0,0,0,1,3,1,3,24,1,5,0.461
41947,0,3,6,0,1,0,1,0,3,2,1,1,0,1,1,1,3,21,1,5,0.43
41948,1,3,1,0,0,0,0,0,5,5,1,0,0,2,4,0,1,25,0,5,0.33
41949,0,3,3,0,0,0,0,0,5,4,0,1,1,2,2,0,3,31,1,5,0.479
41950,0,2,7,1,0,1,0,0,2,1,0,0,1,2,3,1,4,19,0,7,0.775
41951,0,2,4,0,1,0,1,1,0,0,1,0,1,3,2,0,4,26,0,8,0.157
41952,0,3,1,0,0,0,0,0,3,5,1,0,0,3,2,1,2,17,1,4,0.32
41953,0,4,4,0,1,1,1,0,0,0,1,1,1,2,1,1,4,13,1,9,0.56
41954,0,3,7,0,0,0,0,1,1,0,0,1,1,2,4,1,2,20,1,9,0.798
41955,1,3,5,0,0,0,1,0,4,3,0,0,1,2,3,1,1,18,1,8,0.279
41956,0,3,7,0,0,0,1,0,4,3,0,1,1,1,1,0,3,10,1,5,0.82
41957,1,3,5,1,1,0,1,0,5,1,1,1,1,1,4,1,1,16,0,10,0.774
41958,0,3,1,0,1,0,1,0,3,2,1,1,1,2,3,1,3,2,0,8,0.01
41959,1,4,6,0,0,1,0,0,1,1,1,1,0,1,4,1,2,7,1,5,0.512
41960,0,3,3,0,0,1,1,0,2,4,2,0,0,3,3,0,5,9,1,4,0.375
41961,0,4,2,1,0,0,1,0,3,3,2,1,1,3,2,1,3,32,0,6,0.798
41962,0,2,3,0,0,0,0,0,3,3,0,0,1,3,2,1,2,19,0,5,0.274
41963,1,3,6,1,0,0,1,0,3,4,2,0,1,2,1,0,3,13,0,6,0.44
41964,0,4,3,1,1,0,1,0,0,1,0,0,1,1,2,1,1,29,0,7,0.939
41965,0,2,3,0,0,0,1,0,5,0,0,0,0,2,1,1,2,29,0,6,0.507
41966,0,4,7,1,0,0,1,0,5,5,2,0,1,4,4,1,3,2,1,5,0.844
41967,0,2,6,0,1,0,1,0,2,4,0,0,1,3,1,1,5,28,1,7,0.363
41968,0,2,5,0,0,0,0,1,2,2,0,0,0,2,2,1,4,16,1,6,0.503
41969,0,3,7,0,0,0,1,0,5,2,0,0,1,1,4,1,1,8,1,6,0.874
41970,0,4,1,1,0,0,0,0,0,3,0,1,1,4,4,0,3,29,0,7,0.937
41971,0,2,5,0,0,0,0,1,1,1,1,0,1,2,2,0,2,5,0,5,0.377
41972,1,1,3,0,1,0,0,0,4,5,2,0,1,3,1,1,5,24,1,6,0.952
41973,1,4,2,0,0,0,1,0,2,5,2,1,1,3,3,1,1,3,1,6,0.46
41974,0,2,6,0,0,0,1,0,0,4,2,1,1,2,4,0,4,2,0,7,0.612
41975,1,3,1,0,0,0,1,0,2,2,1,1,1,4,3,1,3,14,1,7,0.934
41976,0,4,5,1,0,0,1,0,1,3,1,0,1,2,2,1,3,11,0,6,0.38
41977,0,1,3,0,0,0,1,0,1,3,0,0,0,4,3,1,5,11,0,4,0.68
41978,0,1,1,0,0,0,1,0,0,3,2,0,1,4,2,0,5,1,1,5,0.306
41979,1,2,3,0,0,1,1,0,3,0,2,1,1,1,2,1,4,3,0,8,0.558
41980,0,3,5,1,0,0,1,0,3,0,1,0,1,3,2,0,1,31,1,7,0.526
41981,0,4,1,0,1,0,1,0,3,0,0,1,0,4,1,1,1,10,0,7,0.987
41982,0,3,5,1,0,0,1,0,5,2,2,0,1,3,2,1,5,27,0,7,0.653
41983,0,3,4,0,0,0,1,0,4,0,2,1,0,3,3,1,2,30,0,6,0.961
41984,0,1,2,0,0,0,1,0,4,4,0,0,1,2,2,1,3,32,1,6,0.79
41985,0,3,3,1,0,0,1,0,3,4,2,0,1,4,3,1,2,6,0,5,0.726
41986,0,3,5,0,0,0,0,0,5,1,2,1,1,2,1,1,4,30,0,6,0.873
41987,0,2,3,0,0,0,0,0,0,4,1,0,0,4,3,1,2,20,1,3,0.231
41988,1,4,7,0,0,0,1,0,1,1,0,1,1,1,1,1,5,20,1,6,0.78
41989,0,4,3,1,0,0,1,0,0,4,1,0,0,2,3,1,2,4,0,5,0.793
41990,0,1,4,0,0,0,0,0,5,4,0,1,1,1,3,1,1,4,1,5,0.135
41991,0,1,1,0,0,0,0,1,0,0,0,0,1,1,4,1,3,22,0,9,0.57
41992,1,2,4,0,1,0,1,0,0,5,2,1,1,1,4,1,2,30,0,9,0.993
41993,0,4,3,0,0,0,1,1,2,2,0,0,1,1,3,1,1,32,1,5,0.22
41994,1,3,5,0,0,0,1,0,4,0,0,0,0,1,3,1,2,21,0,7,0.173
41995,0,4,2,0,0,0,1,0,4,2,2,1,1,3,1,1,5,22,1,5,0.996
41996,1,4,4,0,0,0,1,0,3,4,0,0,1,4,3,1,2,10,0,5,0.994
41997,0,2,6,0,0,1,1,0,2,1,1,1,0,1,2,1,2,22,1,5,0.975
41998,0,2,2,0,0,0,0,0,3,1,1,0,1,2,1,1,3,19,0,4,0.458
41999,0,2,4,0,0,0,0,0,1,1,1,0,1,4,3,1,3,18,1,3,0.698
42000,0,4,5,0,1,1,1,0,5,5,0,1,0,2,3,1,4,26,1,8,0.988
42001,1,2,1,0,0,1,1,1,2,5,1,1,1,1,2,1,1,4,1,9,0.86
42002,0,4,6,0,0,0,1,0,3,5,0,0,0,2,1,1,2,26,1,4,0.319
42003,0,3,2,0,0,0,1,0,5,5,0,0,1,2,3,1,3,30,1,6,0.648
42004,1,3,3,1,1,0,0,0,5,1,2,1,0,2,3,0,3,12,0,6,0.117
42005,0,4,3,0,1,0,1,0,1,0,2,0,1,2,2,1,3,2,0,6,0.27
42006,0,1,2,1,0,1,1,0,0,4,1,0,1,4,3,0,4,12,1,6,0.56
42007,0,1,1,0,0,0,1,0,1,1,2,1,1,2,3,1,2,9,1,7,0.324
42008,0,3,3,0,0,1,1,0,1,2,1,0,0,2,3,0,4,14,1,4,0.5
42009,0,4,4,0,0,0,1,1,0,4,0,0,1,3,2,1,2,28,1,7,0.269
42010,0,4,1,1,0,0,1,0,4,3,1,0,0,4,4,0,1,29,1,4,0.213
42011,0,1,2,0,1,1,1,1,2,1,1,0,1,3,3,0,3,29,0,7,0.126
42012,0,1,5,0,0,0,1,0,5,0,0,0,1,3,2,1,5,15,0,8,0.14
42013,0,3,4,0,0,0,1,0,1,2,1,1,1,2,2,1,2,24,1,6,0.807
42014,0,2,6,0,0,0,1,1,2,3,0,1,1,3,1,0,3,29,0,7,0.739
42015,0,2,2,1,0,1,1,0,0,3,0,1,0,2,4,1,3,21,0,10,0.386
42016,1,4,7,0,0,0,0,0,2,1,2,1,1,2,1,1,3,31,1,5,0.89
42017,1,2,6,0,0,0,1,0,5,3,2,1,1,2,1,1,4,13,1,7,0.189
42018,0,1,5,0,0,0,0,0,3,5,1,0,1,4,3,1,1,32,0,4,0.24
42019,0,4,2,0,0,0,1,0,0,2,1,1,1,2,1,1,2,31,1,6,0.91
42020,0,1,1,0,0,0,0,0,0,0,0,1,1,3,4,1,4,6,1,10,0.823
42021,1,1,2,0,0,0,1,0,4,0,0,1,1,1,2,0,1,5,0,7,0.416
42022,1,4,6,0,0,0,1,0,5,4,0,0,1,1,3,1,4,32,1,5,0.485
42023,0,1,6,0,0,0,0,0,4,5,2,0,1,2,2,1,2,17,1,4,0.772
42024,0,4,1,0,0,0,1,1,0,5,1,1,1,4,4,1,1,18,0,8,0.489
42025,0,4,7,0,0,0,1,0,5,4,2,1,1,2,1,1,4,1,0,5,0.778
42026,0,2,6,0,0,0,0,0,3,0,0,1,1,2,4,0,1,13,1,7,0.119
42027,0,2,7,0,0,0,0,0,1,0,2,0,1,3,4,1,4,2,1,6,0.171
42028,0,4,7,0,1,0,1,1,1,5,0,0,1,2,2,1,1,5,1,7,0.671
42029,0,3,4,0,0,0,0,0,2,4,2,0,1,2,1,1,3,29,0,4,0.391
42030,0,1,6,1,0,0,1,0,4,5,0,1,0,2,2,1,1,4,1,7,0.768
42031,0,4,6,0,0,0,1,0,5,0,0,1,1,2,3,1,5,13,1,7,0.34
42032,0,3,1,0,0,0,0,1,0,1,1,0,0,4,1,1,1,14,0,5,0.591
42033,1,3,7,1,0,0,0,0,2,0,1,1,1,1,2,1,5,11,0,7,0.908
42034,0,2,3,0,0,0,0,1,3,2,1,1,1,3,4,0,5,20,0,6,0.36
42035,1,1,3,0,1,0,1,0,4,2,2,0,0,4,4,1,5,26,0,6,0.741
42036,1,1,4,0,0,0,0,0,2,3,2,0,1,4,1,0,2,3,0,3,0.389
42037,0,3,6,0,0,0,1,0,2,1,2,0,0,2,3,1,5,5,0,4,0.708
42038,0,2,1,0,0,1,0,0,2,5,2,1,1,1,1,1,4,2,1,6,0.889
42039,0,3,1,0,0,0,1,0,0,1,1,0,1,4,3,1,3,29,1,6,0.86
42040,0,4,7,1,1,0,1,0,0,1,2,0,1,2,4,1,2,9,0,8,0.45
42041,0,3,4,0,0,0,1,0,3,3,0,0,0,2,3,0,5,7,0,4,0.302
42042,0,1,1,0,0,0,1,0,0,3,0,1,1,2,3,1,3,27,0,9,0.39
42043,0,3,3,0,1,1,1,0,4,2,2,0,0,2,3,1,5,11,1,6,0.416
42044,0,4,1,0,0,0,1,0,2,5,1,1,1,2,3,1,1,4,1,6,0.723
42045,0,3,4,0,0,0,0,0,3,5,0,1,1,4,4,1,1,7,0,6,0.57
42046,0,2,3,0,0,0,1,0,2,3,2,1,1,4,3,1,2,30,1,5,0.756
42047,0,2,6,1,1,0,1,0,2,0,0,0,0,1,2,1,2,33,1,7,0.973
42048,0,3,7,0,0,0,1,1,1,0,1,0,0,1,4,1,4,19,0,6,0.789
42049,0,4,2,0,1,0,1,0,0,5,0,1,0,2,4,1,1,26,1,8,0.527
42050,0,1,5,0,1,0,1,0,3,2,2,0,0,1,2,1,5,3,1,5,0.458
42051,0,2,5,0,0,1,1,0,0,5,2,1,1,3,4,1,3,9,0,10,0.68
42052,1,4,5,0,1,0,1,0,4,3,2,1,1,1,1,1,2,33,1,7,0.231
42053,0,3,4,1,0,0,0,0,1,4,2,1,1,4,3,0,4,3,0,4,0.657
42054,1,1,4,0,0,1,0,0,2,4,2,1,1,1,1,1,5,33,1,6,0.942
42055,0,4,1,1,0,0,0,1,4,2,2,1,1,3,2,1,2,25,0,7,0.84
42056,0,1,2,0,1,0,1,0,3,3,2,1,1,4,3,1,1,33,1,6,0.615
42057,0,1,3,0,0,0,0,0,5,2,0,1,1,4,3,1,2,4,0,5,0.664
42058,0,2,3,1,1,1,1,1,3,0,1,0,1,2,1,1,3,24,0,10,0.553
42059,0,4,7,1,0,0,0,0,5,4,2,0,0,4,1,1,4,8,1,2,0.807
42060,0,3,7,0,0,1,1,0,2,1,2,0,1,3,3,1,2,18,0,6,0.729
42061,1,1,6,0,0,1,1,1,2,2,0,0,1,3,4,1,5,22,1,10,0.693
42062,0,2,6,0,0,0,0,0,5,2,2,0,1,3,2,0,5,2,0,3,0.916
42063,0,4,3,0,0,0,1,0,1,2,1,0,1,4,1,0,1,3,1,2,0.24
42064,0,4,7,1,0,0,0,0,3,0,0,1,1,2,1,0,2,28,1,6,0.167
42065,0,4,2,0,0,1,0,0,3,5,0,0,1,2,3,1,2,31,0,5,0.898
42066,0,3,7,0,0,0,1,0,3,2,2,0,1,1,3,1,4,9,1,4,0.178
42067,0,2,1,0,0,0,1,0,1,2,1,0,0,2,4,0,1,15,0,5,0.26
42068,0,1,4,0,0,0,1,0,0,2,0,1,0,4,3,1,4,2,1,6,0.616
42069,0,2,2,0,0,0,1,1,5,1,2,0,0,2,1,1,4,5,1,5,0.474
42070,0,3,4,0,0,0,1,0,2,1,2,0,0,1,1,1,4,26,1,3,0.79
42071,0,2,6,0,0,0,1,1,3,5,2,0,0,3,3,1,2,23,0,5,0.635
42072,1,4,4,0,1,0,1,0,1,4,1,0,1,4,3,1,5,12,0,5,0.966
42073,0,4,6,0,0,0,1,0,0,5,2,1,1,3,1,1,4,16,0,6,0.896
42074,0,2,4,0,0,0,1,0,0,5,1,1,1,3,4,1,2,16,0,8,0.719
42075,0,3,6,0,1,0,1,0,0,1,1,0,1,4,3,0,1,10,1,5,0.569
42076,1,2,3,0,0,0,1,0,5,4,0,0,1,3,2,0,1,12,0,6,0.773
42077,0,2,1,0,0,0,1,0,1,5,0,1,0,2,3,1,3,18,1,7,0.109
42078,0,4,7,0,0,0,1,0,3,5,1,1,1,3,1,1,3,29,0,5,0.477
42079,1,3,5,0,0,0,0,0,1,0,2,1,0,4,2,1,1,20,0,6,0.748
42080,1,1,6,1,0,1,0,0,5,4,1,1,1,1,3,1,3,13,1,7,0.716
42081,0,1,7,1,1,0,1,0,4,1,2,0,0,3,3,1,1,10,1,6,0.49
42082,1,2,5,0,0,1,0,0,5,4,2,0,1,4,3,1,1,33,1,6,0.314
42083,0,1,6,0,0,0,1,0,1,4,0,0,1,4,1,1,1,24,1,5,0.415
42084,0,1,3,1,0,1,0,0,2,3,0,0,1,1,4,1,1,10,1,7,0.291
42085,1,1,4,0,0,0,1,0,5,1,2,1,0,2,4,1,3,29,0,7,0.431
42086,0,4,5,0,0,0,0,1,1,0,2,0,1,2,3,1,5,7,1,6,0.297
42087,0,4,6,0,0,0,1,0,3,5,1,1,0,3,3,1,1,28,0,4,0.221
42088,0,1,2,0,0,0,1,0,0,3,0,0,1,3,2,1,4,6,1,7,0.95
42089,0,2,3,0,0,0,1,0,1,0,2,0,1,1,1,1,1,15,0,5,0.314
42090,0,1,2,0,0,0,1,0,0,4,1,1,0,1,2,1,2,2,1,5,0.694
42091,0,2,2,0,0,0,1,1,3,3,2,0,1,4,1,1,3,26,0,5,0.54
42092,0,4,2,0,0,0,1,0,4,0,1,1,1,2,4,1,2,20,1,7,0.213
42093,1,2,1,1,0,0,0,0,4,4,1,1,0,3,1,0,4,24,0,6,0.823
42094,0,3,7,0,0,0,1,0,4,0,2,1,1,3,2,1,4,11,0,7,0.83
42095,0,4,3,0,0,1,0,0,3,1,0,1,1,4,1,1,2,14,1,5,0.157
42096,0,4,1,0,0,0,1,0,3,5,0,1,1,4,1,1,3,29,0,6,0.638
42097,0,4,4,0,0,1,1,0,4,4,1,1,1,3,1,1,4,5,1,6,0.6
42098,0,3,3,0,0,0,1,0,1,5,0,1,1,4,1,1,1,4,0,6,0.381
42099,0,3,7,1,0,0,0,0,5,1,2,0,1,2,2,1,2,3,0,5,0.929
42100,0,4,6,0,1,0,1,0,0,5,2,0,0,1,4,1,5,1,0,5,0.25
42101,0,1,1,0,0,0,1,0,0,0,2,1,1,3,3,1,1,5,0,9,0.98
42102,1,1,7,0,0,1,0,0,4,1,0,0,1,2,2,0,4,9,1,6,0.676
42103,1,2,6,0,0,0,1,0,5,0,0,0,1,1,2,1,2,22,1,7,0.5
42104,1,2,3,0,1,0,0,0,1,4,1,1,1,4,1,1,4,25,1,6,0.51
42105,0,3,1,1,0,0,1,0,2,0,0,0,1,2,3,1,4,22,1,9,0.913
42106,0,1,7,0,0,0,1,0,2,1,2,0,1,2,2,1,5,15,1,5,0.481
42107,0,1,1,0,0,1,1,0,5,0,2,0,1,3,1,1,1,28,1,8,0.862
42108,0,2,6,0,0,0,0,0,1,3,0,1,1,4,2,0,1,32,1,4,0.62
42109,0,3,7,0,0,0,1,1,3,3,2,0,1,2,1,1,5,27,1,6,0.86
42110,0,1,4,0,0,0,1,0,4,3,1,1,1,1,1,1,4,25,0,5,0.609
42111,0,1,6,1,0,0,0,0,2,4,1,1,1,2,1,1,3,31,1,6,0.458
42112,0,4,7,0,0,0,1,0,4,4,0,0,1,2,1,1,3,4,1,5,0.918
42113,1,2,1,0,1,0,0,0,5,2,2,1,0,3,3,1,2,2,0,7,0.279
42114,1,3,5,1,0,0,1,1,4,0,1,0,0,1,2,1,1,30,1,8,0.957
42115,0,3,1,0,0,1,1,0,3,4,2,0,1,3,4,1,3,4,1,8,0.997
42116,1,3,2,0,0,0,0,0,3,1,0,1,1,2,1,1,5,1,0,7,0.904
42117,1,3,5,0,0,0,0,0,1,4,1,0,1,3,1,1,2,20,0,6,0.932
42118,0,4,4,0,0,0,1,0,2,0,2,0,1,2,1,1,4,8,1,5,0.1
42119,0,1,1,0,0,1,1,0,0,4,0,1,1,4,1,1,2,31,0,9,0.689
42120,0,2,6,0,0,1,1,0,1,1,0,1,1,1,2,1,4,27,0,7,0.985
